pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
128,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0806,2
128,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.1,2
128,n<=8,sr<=15%,kvB<=1k,kp<=512,0.0578,2
128,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.0541,2
128,n<=8,sr<=15%,kvB<=1k,kp=0,0.0817,2
128,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.119,2
128,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.1205,2
128,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.109,2
128,n<=8,sr<=15%,kvB<=4k,kp<=512,0.122,2
128,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.1125,2
128,n<=8,sr<=15%,kvB<=4k,kp=0,0.1193,2
128,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.0245,4
128,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.0216,4
128,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.0323,4
128,n<=8,sr<=40%,kvB<=16k,kp<=512,0.0214,4
128,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.0248,4
128,n<=8,sr<=40%,kvB<=16k,kp=0,0.0263,4
128,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.0016,4
128,n<=8,sr<=40%,kvB<=1k,kp<=2k,-0.0037,4
128,n<=8,sr<=40%,kvB<=1k,kp<=4k,-0.0011,4
128,n<=8,sr<=40%,kvB<=1k,kp<=512,-0.0192,4
128,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.0054,4
128,n<=8,sr<=40%,kvB<=1k,kp=0,-0.0165,4
128,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.0112,4
128,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0197,4
128,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0057,4
128,n<=8,sr<=40%,kvB<=4k,kp<=512,0.0275,4
128,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.0158,4
128,n<=8,sr<=40%,kvB<=4k,kp=0,0.0276,4
128,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.0595,2
128,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.0588,2
128,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.0453,2
128,n<=8,sr<=70%,kvB<=16k,kp<=512,0.0752,2
128,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.0493,2
128,n<=8,sr<=70%,kvB<=16k,kp=0,0.0737,2
128,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0243,2
128,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.051,2
128,n<=8,sr<=70%,kvB<=1k,kp<=4k,-0.0609,2
128,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.0143,2
128,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.0015,2
128,n<=8,sr<=70%,kvB<=1k,kp=0,-0.0206,2
128,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.043,2
128,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.0481,2
128,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.0083,2
128,n<=8,sr<=70%,kvB<=4k,kp<=512,0.0367,2
128,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.0154,2
128,n<=8,sr<=70%,kvB<=4k,kp=0,0.0531,2
128,n<=8,sr>70%,kvB<=16k,kp<=1k,0.6018,4
128,n<=8,sr>70%,kvB<=16k,kp<=2k,0.6057,4
128,n<=8,sr>70%,kvB<=16k,kp<=4k,0.5909,4
128,n<=8,sr>70%,kvB<=16k,kp<=512,0.6173,4
128,n<=8,sr>70%,kvB<=16k,kp<=8k,0.5905,4
128,n<=8,sr>70%,kvB<=16k,kp=0,0.5965,4
128,n<=8,sr>70%,kvB<=1k,kp<=1k,0.3543,4
128,n<=8,sr>70%,kvB<=1k,kp<=2k,0.3858,4
128,n<=8,sr>70%,kvB<=1k,kp<=4k,0.3512,4
128,n<=8,sr>70%,kvB<=1k,kp<=512,0.3816,4
128,n<=8,sr>70%,kvB<=1k,kp<=8k,0.3067,4
128,n<=8,sr>70%,kvB<=1k,kp=0,0.3759,4
128,n<=8,sr>70%,kvB<=4k,kp<=1k,0.479,4
128,n<=8,sr>70%,kvB<=4k,kp<=2k,0.6234,4
128,n<=8,sr>70%,kvB<=4k,kp<=4k,0.5349,4
128,n<=8,sr>70%,kvB<=4k,kp<=512,0.4587,4
128,n<=8,sr>70%,kvB<=4k,kp<=8k,0.4311,4
128,n<=8,sr>70%,kvB<=4k,kp=0,0.5835,4
256,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0371,4
256,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0394,4
256,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0366,4
256,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0382,4
256,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0386,4
256,n<=128,sr<=15%,kvB<=16k,kp=0,0.035,4
256,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0406,4
256,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0383,4
256,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0392,4
256,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0438,4
256,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0396,4
256,n<=128,sr<=15%,kvB<=1k,kp=0,0.0412,4
256,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0388,4
256,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0349,4
256,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.034,4
256,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0385,4
256,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0368,4
256,n<=128,sr<=15%,kvB<=4k,kp=0,0.0362,4
256,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0126,2
256,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0169,2
256,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.016,2
256,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0151,2
256,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0151,2
256,n<=128,sr<=40%,kvB<=16k,kp=0,0.0152,2
256,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0113,2
256,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0114,2
256,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0108,2
256,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0144,2
256,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0165,2
256,n<=128,sr<=40%,kvB<=1k,kp=0,0.0067,2
256,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.0126,2
256,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.0168,2
256,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.0172,2
256,n<=128,sr<=40%,kvB<=4k,kp<=512,0.0088,2
256,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0151,2
256,n<=128,sr<=40%,kvB<=4k,kp=0,0.0102,2
256,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0416,8
256,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0416,8
256,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0412,8
256,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0415,8
256,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0403,8
256,n<=128,sr<=5%,kvB<=16k,kp=0,0.0407,8
256,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0498,8
256,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0518,8
256,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0513,8
256,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0513,8
256,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.051,8
256,n<=128,sr<=5%,kvB<=1k,kp=0,0.0518,8
256,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0422,8
256,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0426,8
256,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0435,8
256,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0422,8
256,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0408,8
256,n<=128,sr<=5%,kvB<=4k,kp=0,0.0418,8
256,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0266,2
256,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0288,2
256,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0378,2
256,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0274,2
256,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0288,2
256,n<=128,sr<=70%,kvB<=16k,kp=0,-0.03,2
256,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0552,2
256,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0546,2
256,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.0649,2
256,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0647,2
256,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.0567,2
256,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0607,2
256,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0325,2
256,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0347,2
256,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0374,2
256,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0266,2
256,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.0256,2
256,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0306,2
256,n<=128,sr>70%,kvB<=16k,kp<=1k,-0.0693,4
256,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.0936,4
256,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.0767,4
256,n<=128,sr>70%,kvB<=16k,kp<=512,-0.0792,4
256,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.0729,4
256,n<=128,sr>70%,kvB<=16k,kp=0,-0.0806,4
256,n<=128,sr>70%,kvB<=1k,kp<=1k,-0.098,4
256,n<=128,sr>70%,kvB<=1k,kp<=2k,-0.1122,4
256,n<=128,sr>70%,kvB<=1k,kp<=4k,-0.122,4
256,n<=128,sr>70%,kvB<=1k,kp<=512,-0.1353,4
256,n<=128,sr>70%,kvB<=1k,kp<=8k,-0.1337,4
256,n<=128,sr>70%,kvB<=1k,kp=0,-0.098,4
256,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.0733,4
256,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.089,4
256,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.0785,4
256,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0956,4
256,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0792,4
256,n<=128,sr>70%,kvB<=4k,kp=0,-0.1019,4
256,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.1514,4
256,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.1516,4
256,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.1507,4
256,n<=16,sr<=15%,kvB<=16k,kp<=512,0.1503,4
256,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.1495,4
256,n<=16,sr<=15%,kvB<=16k,kp=0,0.1504,4
256,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.1931,4
256,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.2201,4
256,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.1979,4
256,n<=16,sr<=15%,kvB<=1k,kp<=512,0.2051,4
256,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.206,4
256,n<=16,sr<=15%,kvB<=1k,kp=0,0.201,4
256,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1474,4
256,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.1518,4
256,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.1567,4
256,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1599,4
256,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.1575,4
256,n<=16,sr<=15%,kvB<=4k,kp=0,0.1556,4
256,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.544,4
256,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.5405,4
256,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.5452,4
256,n<=16,sr<=40%,kvB<=16k,kp<=512,0.5443,4
256,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.5422,4
256,n<=16,sr<=40%,kvB<=16k,kp=0,0.5439,4
256,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.4925,4
256,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.51,4
256,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.5012,4
256,n<=16,sr<=40%,kvB<=1k,kp<=512,0.5187,4
256,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.4916,4
256,n<=16,sr<=40%,kvB<=1k,kp=0,0.5067,4
256,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.5337,4
256,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.5267,4
256,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.5286,4
256,n<=16,sr<=40%,kvB<=4k,kp<=512,0.5261,4
256,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.5269,4
256,n<=16,sr<=40%,kvB<=4k,kp=0,0.5289,4
256,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.3306,2
256,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.3341,2
256,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.3331,2
256,n<=16,sr<=70%,kvB<=16k,kp<=512,0.326,2
256,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.3289,2
256,n<=16,sr<=70%,kvB<=16k,kp=0,0.3342,2
256,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.2989,2
256,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.2806,2
256,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.2279,2
256,n<=16,sr<=70%,kvB<=1k,kp<=512,0.271,2
256,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.2662,2
256,n<=16,sr<=70%,kvB<=1k,kp=0,0.2665,2
256,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.3134,2
256,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.3,2
256,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.3116,2
256,n<=16,sr<=70%,kvB<=4k,kp<=512,0.3048,2
256,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.3294,2
256,n<=16,sr<=70%,kvB<=4k,kp=0,0.3215,2
256,n<=16,sr>70%,kvB<=16k,kp<=1k,0.5313,4
256,n<=16,sr>70%,kvB<=16k,kp<=2k,0.5042,4
256,n<=16,sr>70%,kvB<=16k,kp<=4k,0.5345,4
256,n<=16,sr>70%,kvB<=16k,kp<=512,0.5127,4
256,n<=16,sr>70%,kvB<=16k,kp<=8k,0.532,4
256,n<=16,sr>70%,kvB<=16k,kp=0,0.5013,4
256,n<=16,sr>70%,kvB<=1k,kp<=1k,0.5696,4
256,n<=16,sr>70%,kvB<=1k,kp<=2k,0.5305,4
256,n<=16,sr>70%,kvB<=1k,kp<=4k,0.5923,4
256,n<=16,sr>70%,kvB<=1k,kp<=512,0.5715,4
256,n<=16,sr>70%,kvB<=1k,kp<=8k,0.5022,4
256,n<=16,sr>70%,kvB<=1k,kp=0,0.5202,4
256,n<=16,sr>70%,kvB<=4k,kp<=1k,0.5191,4
256,n<=16,sr>70%,kvB<=4k,kp<=2k,0.4968,4
256,n<=16,sr>70%,kvB<=4k,kp<=4k,0.5117,4
256,n<=16,sr>70%,kvB<=4k,kp<=512,0.5436,4
256,n<=16,sr>70%,kvB<=4k,kp<=8k,0.5485,4
256,n<=16,sr>70%,kvB<=4k,kp=0,0.5414,4
256,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.0178,2
256,n<=2,sr<=70%,kvB<=16k,kp<=2k,-0.0272,2
256,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.0069,2
256,n<=2,sr<=70%,kvB<=16k,kp<=512,0.023,2
256,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.0019,2
256,n<=2,sr<=70%,kvB<=16k,kp=0,0.0239,2
256,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.008,2
256,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.0408,2
256,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.0021,2
256,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.0635,2
256,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.0948,2
256,n<=2,sr<=70%,kvB<=1k,kp=0,-0.1217,2
256,n<=2,sr<=70%,kvB<=4k,kp<=1k,-0.0081,2
256,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.0495,2
256,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.0655,2
256,n<=2,sr<=70%,kvB<=4k,kp<=512,0.0197,2
256,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.0121,2
256,n<=2,sr<=70%,kvB<=4k,kp=0,0.0213,2
256,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.2884,6
256,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.2963,6
256,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.2962,6
256,n<=32,sr<=15%,kvB<=16k,kp<=512,0.2979,6
256,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.2947,6
256,n<=32,sr<=15%,kvB<=16k,kp=0,0.3,6
256,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.3116,6
256,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.286,6
256,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.299,6
256,n<=32,sr<=15%,kvB<=1k,kp<=512,0.3002,6
256,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.3102,6
256,n<=32,sr<=15%,kvB<=1k,kp=0,0.298,6
256,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.2827,6
256,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.2781,6
256,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.2789,6
256,n<=32,sr<=15%,kvB<=4k,kp<=512,0.2818,6
256,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.2781,6
256,n<=32,sr<=15%,kvB<=4k,kp=0,0.278,6
256,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.2578,2
256,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.2559,2
256,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.2486,2
256,n<=32,sr<=40%,kvB<=16k,kp<=512,0.2436,2
256,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.2468,2
256,n<=32,sr<=40%,kvB<=16k,kp=0,0.2201,2
256,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.2354,2
256,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.2312,2
256,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.2517,2
256,n<=32,sr<=40%,kvB<=1k,kp<=512,0.242,2
256,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.247,2
256,n<=32,sr<=40%,kvB<=1k,kp=0,0.246,2
256,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.2148,2
256,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.2424,2
256,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.2358,2
256,n<=32,sr<=40%,kvB<=4k,kp<=512,0.2462,2
256,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.2317,2
256,n<=32,sr<=40%,kvB<=4k,kp=0,0.241,2
256,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.2878,2
256,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.2836,2
256,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.2856,2
256,n<=32,sr<=5%,kvB<=16k,kp<=512,0.2947,2
256,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.2882,2
256,n<=32,sr<=5%,kvB<=16k,kp=0,0.2875,2
256,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.2867,2
256,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.3025,2
256,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.2923,2
256,n<=32,sr<=5%,kvB<=1k,kp<=512,0.3003,2
256,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.3096,2
256,n<=32,sr<=5%,kvB<=1k,kp=0,0.2884,2
256,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.2904,2
256,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.2967,2
256,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.2848,2
256,n<=32,sr<=5%,kvB<=4k,kp<=512,0.2908,2
256,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.2837,2
256,n<=32,sr<=5%,kvB<=4k,kp=0,0.2957,2
256,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.2658,2
256,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.262,2
256,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.265,2
256,n<=32,sr<=70%,kvB<=16k,kp<=512,0.2594,2
256,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.2716,2
256,n<=32,sr<=70%,kvB<=16k,kp=0,0.2961,2
256,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.2674,2
256,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.3013,2
256,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.2871,2
256,n<=32,sr<=70%,kvB<=1k,kp<=512,0.2555,2
256,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.3266,2
256,n<=32,sr<=70%,kvB<=1k,kp=0,0.2748,2
256,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.2825,2
256,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.2687,2
256,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.2901,2
256,n<=32,sr<=70%,kvB<=4k,kp<=512,0.293,2
256,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.2706,2
256,n<=32,sr<=70%,kvB<=4k,kp=0,0.2916,2
256,n<=32,sr>70%,kvB<=16k,kp<=1k,0.8076,4
256,n<=32,sr>70%,kvB<=16k,kp<=2k,0.8281,4
256,n<=32,sr>70%,kvB<=16k,kp<=4k,0.7925,4
256,n<=32,sr>70%,kvB<=16k,kp<=512,0.7693,4
256,n<=32,sr>70%,kvB<=16k,kp<=8k,0.799,4
256,n<=32,sr>70%,kvB<=16k,kp=0,0.847,4
256,n<=32,sr>70%,kvB<=1k,kp<=1k,0.7386,4
256,n<=32,sr>70%,kvB<=1k,kp<=2k,0.7004,4
256,n<=32,sr>70%,kvB<=1k,kp<=4k,0.7319,4
256,n<=32,sr>70%,kvB<=1k,kp<=512,0.7521,4
256,n<=32,sr>70%,kvB<=1k,kp<=8k,0.6973,4
256,n<=32,sr>70%,kvB<=1k,kp=0,0.7366,4
256,n<=32,sr>70%,kvB<=4k,kp<=1k,0.7592,4
256,n<=32,sr>70%,kvB<=4k,kp<=2k,0.7688,4
256,n<=32,sr>70%,kvB<=4k,kp<=4k,0.7683,4
256,n<=32,sr>70%,kvB<=4k,kp<=512,0.7914,4
256,n<=32,sr>70%,kvB<=4k,kp<=8k,0.7908,4
256,n<=32,sr>70%,kvB<=4k,kp=0,0.7934,4
256,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.0098,2
256,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.0017,2
256,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.0045,2
256,n<=4,sr<=40%,kvB<=16k,kp<=512,0.009,2
256,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.0037,2
256,n<=4,sr<=40%,kvB<=16k,kp=0,-0.0061,2
256,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.0331,2
256,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.0141,2
256,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.0846,2
256,n<=4,sr<=40%,kvB<=1k,kp<=512,0.0153,2
256,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.1114,2
256,n<=4,sr<=40%,kvB<=1k,kp=0,0.0324,2
256,n<=4,sr<=40%,kvB<=4k,kp<=1k,-0.0033,2
256,n<=4,sr<=40%,kvB<=4k,kp<=2k,-0.0161,2
256,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.0025,2
256,n<=4,sr<=40%,kvB<=4k,kp<=512,0.0155,2
256,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.0123,2
256,n<=4,sr<=40%,kvB<=4k,kp=0,0.0048,2
256,n<=4,sr<=70%,kvB<=16k,kp<=1k,-0.0297,2
256,n<=4,sr<=70%,kvB<=16k,kp<=2k,-0.0333,2
256,n<=4,sr<=70%,kvB<=16k,kp<=4k,-0.0678,2
256,n<=4,sr<=70%,kvB<=16k,kp<=512,-0.0564,2
256,n<=4,sr<=70%,kvB<=16k,kp<=8k,-0.0324,2
256,n<=4,sr<=70%,kvB<=16k,kp=0,-0.058,2
256,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.0361,2
256,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.0494,2
256,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.0991,2
256,n<=4,sr<=70%,kvB<=1k,kp<=512,-0.0486,2
256,n<=4,sr<=70%,kvB<=1k,kp<=8k,-0.071,2
256,n<=4,sr<=70%,kvB<=1k,kp=0,-0.1286,2
256,n<=4,sr<=70%,kvB<=4k,kp<=1k,-0.0427,2
256,n<=4,sr<=70%,kvB<=4k,kp<=2k,-0.0282,2
256,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.0156,2
256,n<=4,sr<=70%,kvB<=4k,kp<=512,-0.0603,2
256,n<=4,sr<=70%,kvB<=4k,kp<=8k,-0.0796,2
256,n<=4,sr<=70%,kvB<=4k,kp=0,-0.083,2
256,n<=4,sr>70%,kvB<=16k,kp<=1k,-0.0555,2
256,n<=4,sr>70%,kvB<=16k,kp<=2k,0.0098,2
256,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.0157,2
256,n<=4,sr>70%,kvB<=16k,kp<=512,0.024,2
256,n<=4,sr>70%,kvB<=16k,kp<=8k,0.0066,2
256,n<=4,sr>70%,kvB<=16k,kp=0,-0.0074,2
256,n<=4,sr>70%,kvB<=1k,kp<=1k,0.1019,2
256,n<=4,sr>70%,kvB<=1k,kp<=2k,0.035,2
256,n<=4,sr>70%,kvB<=1k,kp<=4k,0.6564,2
256,n<=4,sr>70%,kvB<=1k,kp<=512,0.0023,2
256,n<=4,sr>70%,kvB<=1k,kp<=8k,0.023,2
256,n<=4,sr>70%,kvB<=1k,kp=0,0.069,2
256,n<=4,sr>70%,kvB<=4k,kp<=1k,-0.0627,2
256,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.0203,2
256,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.104,2
256,n<=4,sr>70%,kvB<=4k,kp<=512,-0.0729,2
256,n<=4,sr>70%,kvB<=4k,kp<=8k,-0.0234,2
256,n<=4,sr>70%,kvB<=4k,kp=0,-0.1318,2
256,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.1153,4
256,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.1136,4
256,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.1012,4
256,n<=64,sr<=15%,kvB<=16k,kp<=512,0.1126,4
256,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.1085,4
256,n<=64,sr<=15%,kvB<=16k,kp=0,0.1039,4
